Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	HN-score(HN5)	organism	start2 (bp)	end2 (bp)	GOSlim GOA Accession(s)	GOSlim GOA Description
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0006351	DNA-templated transcription
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0006355	regulation of DNA-templated transcription
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0140110	transcription regulator activity
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0003677	DNA binding
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0043226	organelle
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0005634	nucleus
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0005654	nucleoplasm
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0005829	cytosol
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0005694	chromosome
ENSG00000151702	H_11	128686535	128813267	-18	human	128686535	128813267	GO:0048856	anatomical structure development
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0043226	organelle
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005634	nucleus
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0016491	oxidoreductase activity
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0003824	catalytic activity
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0006325	chromatin organization
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0140096	catalytic activity, acting on a protein
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005654	nucleoplasm
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005576	extracellular region
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005615	extracellular space
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0036211	protein modification process
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005694	chromosome
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0006310	DNA recombination
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0006281	DNA repair
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0003677	DNA binding
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0043226	organelle
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005634	nucleus
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0016491	oxidoreductase activity
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0003824	catalytic activity
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0006325	chromatin organization
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0140096	catalytic activity, acting on a protein
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005654	nucleoplasm
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005576	extracellular region
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005615	extracellular space
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0036211	protein modification process
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005694	chromosome
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0006310	DNA recombination
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0006281	DNA repair
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0043226	organelle
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005634	nucleus
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0016491	oxidoreductase activity
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0003824	catalytic activity
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0006325	chromatin organization
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0140096	catalytic activity, acting on a protein
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005654	nucleoplasm
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005576	extracellular region
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005615	extracellular space
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0036211	protein modification process
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0005694	chromosome
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0006310	DNA recombination
ENSG00000186280	H_11	94973709	94999519	-15	human	94973709	94999519	GO:0006281	DNA repair
ENSG00000081692	H_1	227730425	227735411	-15	human	227730425	227735411	GO:0016491	oxidoreductase activity
ENSG00000081692	H_1	227730425	227735411	-15	human	227730425	227735411	GO:0003824	catalytic activity
ENSG00000081692	H_1	227730425	227735411	-15	human	227730425	227735411	GO:0043226	organelle
ENSG00000081692	H_1	227730425	227735411	-15	human	227730425	227735411	GO:0005634	nucleus
ENSG00000081692	H_1	227730425	227735411	-15	human	227730425	227735411	GO:0003677	DNA binding
ENSG00000081692	H_1	227730425	227735411	-15	human	227730425	227735411	GO:0036211	protein modification process
ENSG00000081692	H_1	227730425	227735411	-15	human	227730425	227735411	GO:0140096	catalytic activity, acting on a protein
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0003677	DNA binding
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0006351	DNA-templated transcription
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0006355	regulation of DNA-templated transcription
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0043226	organelle
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0005634	nucleus
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0140110	transcription regulator activity
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0005654	nucleoplasm
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0005694	chromosome
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0048856	anatomical structure development
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0003677	DNA binding
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0006351	DNA-templated transcription
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0006355	regulation of DNA-templated transcription
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0043226	organelle
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0005634	nucleus
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0140110	transcription regulator activity
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0005654	nucleoplasm
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0048856	anatomical structure development
ENSG00000198353	H_12	54016931	54056030	-14	human	54016931	54056030	GO:0005694	chromosome
ENSG00000172789	H_12	54033050	54035361	-29	human	54033050	54035361	GO:0003677	DNA binding
ENSG00000172789	H_12	54033050	54035361	-29	human	54033050	54035361	GO:0006351	DNA-templated transcription
ENSG00000172789	H_12	54033050	54035361	-29	human	54033050	54035361	GO:0006355	regulation of DNA-templated transcription
ENSG00000172789	H_12	54033050	54035361	-29	human	54033050	54035361	GO:0043226	organelle
ENSG00000172789	H_12	54033050	54035361	-29	human	54033050	54035361	GO:0005634	nucleus
ENSG00000172789	H_12	54033050	54035361	-29	human	54033050	54035361	GO:0140110	transcription regulator activity
ENSG00000172789	H_12	54033050	54035361	-29	human	54033050	54035361	GO:0005654	nucleoplasm
ENSG00000172789	H_12	54033050	54035361	-29	human	54033050	54035361	GO:0005694	chromosome
ENSG00000172789	H_12	54033050	54035361	-29	human	54033050	54035361	GO:0048856	anatomical structure development
ENSG00000255837	H_12	10995961	10998304	-14	human	10995961	10998304	GO:0023052	signaling
ENSG00000255837	H_12	10995961	10998304	-14	human	10995961	10998304	GO:0060089	molecular transducer activity
ENSG00000255837	H_12	10995961	10998304	-14	human	10995961	10998304	GO:0050877	nervous system process
ENSG00000255837	H_12	10995961	10998304	-14	human	10995961	10998304	GO:0005886	plasma membrane
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0023052	signaling
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0060089	molecular transducer activity
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0043226	organelle
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005634	nucleus
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005654	nucleoplasm
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005886	plasma membrane
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0023052	signaling
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0060089	molecular transducer activity
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0043226	organelle
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005634	nucleus
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005654	nucleoplasm
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005886	plasma membrane
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0023052	signaling
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0060089	molecular transducer activity
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0043226	organelle
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005634	nucleus
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005654	nucleoplasm
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005886	plasma membrane
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0023052	signaling
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0060089	molecular transducer activity
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005886	plasma membrane
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0023052	signaling
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0060089	molecular transducer activity
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005886	plasma membrane
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0023052	signaling
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0060089	molecular transducer activity
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005886	plasma membrane
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0023052	signaling
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0060089	molecular transducer activity
ENSG00000183671	H_2	206175316	206218047	-16	human	206175316	206218047	GO:0005886	plasma membrane
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0043226	organelle
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0005739	mitochondrion
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0007005	mitochondrion organization
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0043226	organelle
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0005739	mitochondrion
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0007005	mitochondrion organization
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0048856	anatomical structure development
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0006886	intracellular protein transport
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0043226	organelle
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0005739	mitochondrion
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0007005	mitochondrion organization
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0043226	organelle
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0005739	mitochondrion
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0007005	mitochondrion organization
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0043226	organelle
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0005739	mitochondrion
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0007005	mitochondrion organization
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0043226	organelle
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0005739	mitochondrion
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0007005	mitochondrion organization
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0048856	anatomical structure development
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0006886	intracellular protein transport
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0043226	organelle
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0005739	mitochondrion
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0007005	mitochondrion organization
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0048856	anatomical structure development
ENSG00000177427	H_17	18260597	18266552	-30	human	18260597	18266552	GO:0006886	intracellular protein transport
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0003824	catalytic activity
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0016740	transferase activity
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0043226	organelle
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0005783	endoplasmic reticulum
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0003824	catalytic activity
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0016740	transferase activity
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0043226	organelle
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0005783	endoplasmic reticulum
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0003824	catalytic activity
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0016740	transferase activity
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0006629	lipid metabolic process
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0043226	organelle
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0005783	endoplasmic reticulum
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0005829	cytosol
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0005811	lipid droplet
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0005975	carbohydrate metabolic process
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0005739	mitochondrion
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:1901135	carbohydrate derivative metabolic process
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0006790	sulfur compound metabolic process
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0055086	nucleobase-containing small molecule metabolic process
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0048856	anatomical structure development
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0003824	catalytic activity
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0016740	transferase activity
ENSG00000062282	H_11	75759512	75801535	-21	human	75759512	75801535	GO:0006629	lipid metabolic process
