Gene stable ID	Chromosome/scaffold name	Gene start(bp)	Gene end(bp)	GOSlim GOA Accession(s)	GOSlim GOA Description	GOSlim_domain	HN-score(HN5)
Os07g0246200	7	8136965	8141055	GO:0005737	cytoplasm	cellular_component	44
Os07g0625600	7	25914762	25915298	GO:0008152	metabolic process	biological_process	44
Os05g0562300	5	27972462	27974607	GO:0009987	cellular process	biological_process	44
Os05g0562300	5	27972462	27974607	GO:0008150	biological_process	biological_process	44
Os05g0562300	5	27972462	27974607	GO:0005829	cytosol	cellular_component	44
Os05g0562300	5	27972462	27974607	GO:0005737	cytoplasm	cellular_component	44
Os05g0562300	5	27972462	27974607	GO:0005622	intracellular anatomical structure	cellular_component	44
Os05g0562300	5	27972462	27974607	GO:0005575	cellular_component	cellular_component	44
Os05g0562300	5	27972462	27974607	GO:0005488	binding	molecular_function	44
Os11g0106700	11	305050	307728	GO:0003824	catalytic activity	molecular_function	43
Os11g0106700	11	305050	307728	GO:0009719	response to endogenous stimulus	biological_process	43
Os11g0106700	11	305050	307728	GO:0005737	cytoplasm	cellular_component	43
Os11g0106700	11	305050	307728	GO:0005622	intracellular anatomical structure	cellular_component	43
Os11g0106700	11	305050	307728	GO:0005575	cellular_component	cellular_component	43
Os11g0106700	11	305050	307728	GO:0015979	photosynthesis	biological_process	43
Os11g0106700	11	305050	307728	GO:0008152	metabolic process	biological_process	43
Os11g0106700	11	305050	307728	GO:0009628	response to abiotic stimulus	biological_process	43
Os05g0588700	5	29317649	29324873	GO:0009058	biosynthetic process	biological_process	43
Os11g0106700	11	305050	307728	GO:0042221	response to chemical	biological_process	43
Os11g0106700	11	305050	307728	GO:0006950	response to stress	biological_process	43
Os11g0106700	11	305050	307728	GO:0019725	cellular homeostasis	biological_process	43
Os11g0106700	11	305050	307728	GO:0009987	cellular process	biological_process	43
Os11g0106700	11	305050	307728	GO:0008150	biological_process	biological_process	43
Os11g0106700	11	305050	307728	GO:0005488	binding	molecular_function	43
Os11g0106700	11	305050	307728	GO:0003674	molecular_function	molecular_function	43
Os05g0588700	5	29317649	29324873	GO:0006139	nucleobase-containing compound metabolic process	biological_process	43
Os05g0588700	5	29317649	29324873	GO:0036211	protein modification process	biological_process	43
Os05g0588700	5	29317649	29324873	GO:0140110	transcription regulator activity	molecular_function	43
Os05g0595100	5	29632006	29635661	GO:0005622	intracellular anatomical structure	cellular_component	43
Os05g0595100	5	29632006	29635661	GO:0005737	cytoplasm	cellular_component	43
Os05g0588700	5	29317649	29324873	GO:0005575	cellular_component	cellular_component	43
Os05g0595100	5	29632006	29635661	GO:0008150	biological_process	biological_process	43
Os05g0595100	5	29632006	29635661	GO:0008152	metabolic process	biological_process	43
Os05g0595100	5	29632006	29635661	GO:0005975	carbohydrate metabolic process	biological_process	43
Os05g0595100	5	29632006	29635661	GO:0009056	catabolic process	biological_process	43
Os05g0595100	5	29632006	29635661	GO:0005575	cellular_component	cellular_component	43
Os05g0588700	5	29317649	29324873	GO:0008150	biological_process	biological_process	43
Os05g0588700	5	29317649	29324873	GO:0009987	cellular process	biological_process	43
Os05g0588700	5	29317649	29324873	GO:0008152	metabolic process	biological_process	43
Os01g0524700	1	18763270	18774476	GO:0003674	molecular_function	molecular_function	43
Os05g0595100	5	29632006	29635661	GO:0006139	nucleobase-containing compound metabolic process	biological_process	43
Os05g0595100	5	29632006	29635661	GO:0009987	cellular process	biological_process	43
Os05g0595100	5	29632006	29635661	GO:0003676	nucleic acid binding	molecular_function	43
Os05g0595100	5	29632006	29635661	GO:0003723	RNA binding	molecular_function	43
Os05g0595100	5	29632006	29635661	GO:0005488	binding	molecular_function	43
Os05g0595100	5	29632006	29635661	GO:0005829	cytosol	cellular_component	43
Os05g0595100	5	29632006	29635661	GO:0003824	catalytic activity	molecular_function	43
Os05g0595100	5	29632006	29635661	GO:0003674	molecular_function	molecular_function	43
Os05g0588700	5	29317649	29324873	GO:0005654	nucleoplasm	cellular_component	43
Os11g0106700	11	305050	307728	GO:0000003	reproduction	biological_process	43
Os05g0588700	5	29317649	29324873	GO:0005622	intracellular anatomical structure	cellular_component	43
Os01g0524700	1	18763270	18774476	GO:0005488	binding	molecular_function	43
Os11g0106700	11	305050	307728	GO:0048856	anatomical structure development	biological_process	43
Os11g0106700	11	305050	307728	GO:0007275	multicellular organism development	biological_process	43
Os11g0106700	11	305050	307728	GO:0006810	transport	biological_process	43
Os11g0106700	11	305050	307728	GO:0005515	protein binding	molecular_function	43
Os11g0106700	11	305050	307728	GO:0009791	post-embryonic development	biological_process	43
Os05g0588700	5	29317649	29324873	GO:0005634	nucleus	cellular_component	43
Os11g0106700	11	305050	307728	GO:0009908	flower development	biological_process	43
Os11g0106700	11	305050	307728	GO:0009607	response to biotic stimulus	biological_process	43
Os11g0106700	11	305050	307728	GO:0009605	response to external stimulus	biological_process	43
Os11g0106700	11	305050	307728	GO:0009507	chloroplast	cellular_component	43
Os11g0106700	11	305050	307728	GO:0009536	plastid	cellular_component	43
Os01g0524700	1	18763270	18774476	GO:0005515	protein binding	molecular_function	43
Os05g0588700	5	29317649	29324873	GO:0019538	protein metabolic process	biological_process	43
Os05g0151200	5	2969525	2970353	GO:0005783	endoplasmic reticulum	cellular_component	43
Os07g0638300	7	26548836	26550044	GO:0008150	biological_process	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0006950	response to stress	biological_process	43
Os07g0659600	7	27800556	27802446	GO:0009628	response to abiotic stimulus	biological_process	43
Os07g0659600	7	27800556	27802446	GO:0006950	response to stress	biological_process	43
Os07g0659600	7	27800556	27802446	GO:0008150	biological_process	biological_process	43
Os07g0659600	7	27800556	27802446	GO:0008289	lipid binding	molecular_function	43
Os07g0659600	7	27800556	27802446	GO:0005488	binding	molecular_function	43
Os07g0659600	7	27800556	27802446	GO:0003674	molecular_function	molecular_function	43
Os07g0644100	7	26809800	26813252	GO:0042221	response to chemical	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0007165	signal transduction	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0007154	cell communication	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0140110	transcription regulator activity	molecular_function	43
Os07g0659600	7	27800556	27802446	GO:0005575	cellular_component	cellular_component	43
Os07g0644100	7	26809800	26813252	GO:0003700	DNA-binding transcription factor activity	molecular_function	43
Os07g0644100	7	26809800	26813252	GO:0006139	nucleobase-containing compound metabolic process	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0009058	biosynthetic process	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0008152	metabolic process	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0009987	cellular process	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0008150	biological_process	biological_process	43
Os07g0638300	7	26548836	26550044	GO:0009987	cellular process	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0005783	endoplasmic reticulum	cellular_component	43
Os07g0644100	7	26809800	26813252	GO:0005737	cytoplasm	cellular_component	43
Os07g0659600	7	27800556	27802446	GO:0042221	response to chemical	biological_process	43
Os07g0659600	7	27800556	27802446	GO:0005622	intracellular anatomical structure	cellular_component	43
Os07g0644100	7	26809800	26813252	GO:0005622	intracellular anatomical structure	cellular_component	43
Os04g0381600	4	18702259	18707741	GO:0005488	binding	molecular_function	43
Os01g0124100	1	1345118	1346047	GO:0065009	regulation of molecular function	biological_process	43
Os01g0124100	1	1345118	1346047	GO:0019538	protein metabolic process	biological_process	43
Os01g0124100	1	1345118	1346047	GO:0008152	metabolic process	biological_process	43
Os01g0124100	1	1345118	1346047	GO:0008150	biological_process	biological_process	43
Os01g0124100	1	1345118	1346047	GO:0030234	enzyme regulator activity	molecular_function	43
Os01g0124100	1	1345118	1346047	GO:0003674	molecular_function	molecular_function	43
Os01g0124100	1	1345118	1346047	GO:0005576	extracellular region	cellular_component	43
Os01g0124100	1	1345118	1346047	GO:0005575	cellular_component	cellular_component	43
Os04g0381600	4	18702259	18707741	GO:0003674	molecular_function	molecular_function	43
Os04g0381600	4	18702259	18707741	GO:0000166	nucleotide binding	molecular_function	43
Os07g0659600	7	27800556	27802446	GO:0005737	cytoplasm	cellular_component	43
Os04g0381600	4	18702259	18707741	GO:0003824	catalytic activity	molecular_function	43
Os04g0381600	4	18702259	18707741	GO:0016787	hydrolase activity	molecular_function	43
Os08g0152000	8	2989266	2991016	GO:0003674	molecular_function	molecular_function	43
Os08g0152000	8	2989266	2991016	GO:0005215	transporter activity	molecular_function	43
Os08g0152000	8	2989266	2991016	GO:0016020	membrane	cellular_component	43
Os08g0152000	8	2989266	2991016	GO:0005575	cellular_component	cellular_component	43
Os08g0152000	8	2989266	2991016	GO:0009987	cellular process	biological_process	43
Os08g0152000	8	2989266	2991016	GO:0008150	biological_process	biological_process	43
Os08g0152000	8	2989266	2991016	GO:0006810	transport	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0016020	membrane	cellular_component	43
Os07g0644100	7	26809800	26813252	GO:0005634	nucleus	cellular_component	43
Os07g0644100	7	26809800	26813252	GO:0005575	cellular_component	cellular_component	43
Os07g0641700	7	26705903	26707842	GO:0005488	binding	molecular_function	43
Os07g0641700	7	26705903	26707842	GO:0005737	cytoplasm	cellular_component	43
Os07g0641700	7	26705903	26707842	GO:0005622	intracellular anatomical structure	cellular_component	43
Os07g0641700	7	26705903	26707842	GO:0005575	cellular_component	cellular_component	43
Os07g0641700	7	26705903	26707842	GO:0009987	cellular process	biological_process	43
Os05g0151200	5	2969525	2970353	GO:0005575	cellular_component	cellular_component	43
Os07g0641700	7	26705903	26707842	GO:0008150	biological_process	biological_process	43
Os07g0638300	7	26548836	26550044	GO:0005739	mitochondrion	cellular_component	43
Os07g0638300	7	26548836	26550044	GO:0006950	response to stress	biological_process	43
Os07g0638300	7	26548836	26550044	GO:0019725	cellular homeostasis	biological_process	43
Os07g0638300	7	26548836	26550044	GO:0005829	cytosol	cellular_component	43
Os07g0638300	7	26548836	26550044	GO:0005737	cytoplasm	cellular_component	43
Os07g0638300	7	26548836	26550044	GO:0005634	nucleus	cellular_component	43
Os07g0638300	7	26548836	26550044	GO:0005622	intracellular anatomical structure	cellular_component	43
Os07g0638300	7	26548836	26550044	GO:0005575	cellular_component	cellular_component	43
Os07g0638300	7	26548836	26550044	GO:0003824	catalytic activity	molecular_function	43
Os07g0638300	7	26548836	26550044	GO:0042221	response to chemical	biological_process	43
Os07g0638300	7	26548836	26550044	GO:0003674	molecular_function	molecular_function	43
Os07g0638300	7	26548836	26550044	GO:0009056	catabolic process	biological_process	43
Os07g0638300	7	26548836	26550044	GO:0008152	metabolic process	biological_process	43
Os07g0641700	7	26705903	26707842	GO:0003674	molecular_function	molecular_function	43
Os05g0588700	5	29317649	29324873	GO:0003674	molecular_function	molecular_function	43
Os07g0641700	7	26705903	26707842	GO:0000166	nucleotide binding	molecular_function	43
Os05g0151200	5	2969525	2970353	GO:0008152	metabolic process	biological_process	43
Os05g0151200	5	2969525	2970353	GO:0005622	intracellular anatomical structure	cellular_component	43
Os05g0151200	5	2969525	2970353	GO:0005737	cytoplasm	cellular_component	43
Os05g0151200	5	2969525	2970353	GO:0005794	Golgi apparatus	cellular_component	43
Os05g0151200	5	2969525	2970353	GO:0008150	biological_process	biological_process	43
Os05g0151200	5	2969525	2970353	GO:0006950	response to stress	biological_process	43
Os05g0151200	5	2969525	2970353	GO:0009628	response to abiotic stimulus	biological_process	43
Os05g0151200	5	2969525	2970353	GO:0042221	response to chemical	biological_process	43
Os07g0641700	7	26705903	26707842	GO:0005515	protein binding	molecular_function	43
Os05g0151200	5	2969525	2970353	GO:0016020	membrane	cellular_component	43
Os05g0151200	5	2969525	2970353	GO:0009987	cellular process	biological_process	43
Os05g0151200	5	2969525	2970353	GO:0009719	response to endogenous stimulus	biological_process	43
Os07g0644100	7	26809800	26813252	GO:0003674	molecular_function	molecular_function	43
Os05g0151200	5	2969525	2970353	GO:0003674	molecular_function	molecular_function	43
Os05g0151200	5	2969525	2970353	GO:0005488	binding	molecular_function	43
Os07g0644100	7	26809800	26813252	GO:0003677	DNA binding	molecular_function	43
Os07g0644100	7	26809800	26813252	GO:0003676	nucleic acid binding	molecular_function	43
Os07g0644100	7	26809800	26813252	GO:0005488	binding	molecular_function	43
Os07g0641700	7	26705903	26707842	GO:0005739	mitochondrion	cellular_component	43
Os01g0183300	1	4402668	4407292	GO:0008152	metabolic process	biological_process	42
Os05g0373900	5	18016742	18020353	GO:0003723	RNA binding	molecular_function	42
Os05g0373900	5	18016742	18020353	GO:0005829	cytosol	cellular_component	42
Os05g0373900	5	18016742	18020353	GO:0005737	cytoplasm	cellular_component	42
Os01g0183300	1	4402668	4407292	GO:0008150	biological_process	biological_process	42
Os01g0183300	1	4402668	4407292	GO:0009987	cellular process	biological_process	42
Os01g0183300	1	4402668	4407292	GO:0016787	hydrolase activity	molecular_function	42
Os01g0183300	1	4402668	4407292	GO:0006629	lipid metabolic process	biological_process	42
Os01g0183300	1	4402668	4407292	GO:0005975	carbohydrate metabolic process	biological_process	42
Os01g0183300	1	4402668	4407292	GO:0003824	catalytic activity	molecular_function	42
Os05g0373900	5	18016742	18020353	GO:0005575	cellular_component	cellular_component	42
Os01g0183300	1	4402668	4407292	GO:0009056	catabolic process	biological_process	42
Os01g0183300	1	4402668	4407292	GO:0003674	molecular_function	molecular_function	42
Os05g0373900	5	18016742	18020353	GO:0005622	intracellular anatomical structure	cellular_component	42
Os04g0301500	4	13466455	13468869	GO:0008150	biological_process	biological_process	42
Os01g0699600	1	28946730	28948045	GO:0008150	biological_process	biological_process	42
Os04g0301500	4	13466455	13468869	GO:0009605	response to external stimulus	biological_process	42
Os08g0544400	8	27274888	27277499	GO:0008150	biological_process	biological_process	42
